"Style","Color","Size","Divisie","Hoofdgroep","Subgroep","Subsubgroep","Jaar","Maand","Quantity"
"100299","1","1","3","31","310","00","2017","9","84818"
"100299","1","1","3","31","310","00","2017","10","114800"
"100299","1","1","3","31","310","00","2017","11","107760"
"100299","1","1","3","31","310","00","2017","12","161569"
"100299","1","1","3","31","310","00","2018","1","81713"
"100299","1","1","3","31","310","00","2018","2","69310"
"100299","1","1","3","31","310","00","2018","3","78713"
"100299","1","1","3","31","310","00","2018","4","64885"
"100299","1","1","3","31","310","00","2018","5","30046"
"100299","1","1","3","31","310","00","2018","6","22595"
"100299","1","1","3","31","310","00","2018","7","9625"
"100299","1","1","3","31","310","00","2018","8","21184"
"100299","1","1","3","31","310","00","2018","9","72465"
"100299","1","1","3","31","310","00","2018","10","89576"
"100299","1","1","3","31","310","00","2018","11","115721"
"100299","1","1","3","31","310","00","2018","12","174986"
"100300","1","1","3","31","310","00","2016","1","12795"
"100300","1","1","3","31","310","00","2016","2","13172"
"100300","1","1","3","31","310","00","2016","3","15368"
"100300","1","1","3","31","310","00","2016","4","18489"
"100300","1","1","3","31","310","00","2016","5","15177"
"100300","1","1","3","31","310","00","2016","6","12321"
"100300","1","1","3","31","310","00","2016","7","10256"
"100300","1","1","3","31","310","00","2016","8","8554"
"100300","1","1","3","31","310","00","2016","9","10007"
"100300","1","1","3","31","310","00","2016","10","16751"
"100300","1","1","3","31","310","00","2016","11","15976"
"100300","1","1","3","31","310","00","2016","12","15784"
"100300","1","1","3","31","310","00","2017","1","11498"
"100300","1","1","3","31","310","00","2017","2","12964"
"100300","1","1","3","31","310","00","2017","3","16624"
"100300","1","1","3","31","310","00","2017","4","16867"
"100300","1","1","3","31","310","00","2017","5","15067"
"100300","1","1","3","31","310","00","2017","6","9176"
"100300","1","1","3","31","310","00","2017","7","8608"
"100300","1","1","3","31","310","00","2017","8","9404"
"100300","1","1","3","31","310","00","2017","9","14352"
"100300","1","1","3","31","310","00","2017","10","14441"
"100300","1","1","3","31","310","00","2017","11","13332"
"100300","1","1","3","31","310","00","2017","12","13922"
"100300","1","1","3","31","310","00","2018","1","12268"
"100300","1","1","3","31","310","00","2018","2","12800"
"100300","1","1","3","31","310","00","2018","3","15290"
"100300","1","1","3","31","310","00","2018","4","15264"
"100300","1","1","3","31","310","00","2018","5","12775"
"100300","1","1","3","31","310","00","2018","6","10166"
"100300","1","1","3","31","310","00","2018","7","6510"
"100300","1","1","3","31","310","00","2018","8","7947"
"100300","1","1","3","31","310","00","2018","9","12190"
"100300","1","1","3","31","310","00","2018","10","16012"
"100300","1","1","3","31","310","00","2018","11","14691"
"100300","1","1","3","31","310","00","2018","12","14773"
"100301","1","1","3","31","310","00","2016","1","9134"
"100301","1","1","3","31","310","00","2016","2","8373"
"100301","1","1","3","31","310","00","2016","3","8202"
"100301","1","1","3","31","310","00","2016","4","7496"
"100301","1","1","3","31","310","00","2016","5","4180"
"100301","1","1","3","31","310","00","2016","6","2946"
"100301","1","1","3","31","310","00","2016","7","2413"
"100301","1","1","3","31","310","00","2016","8","2413"
"100301","1","1","3","31","310","00","2016","9","3005"
"100301","1","1","3","31","310","00","2016","10","10365"
"100301","1","1","3","31","310","00","2016","11","12281"
"100301","1","1","3","31","310","00","2016","12","11354"
"100301","1","1","3","31","310","00","2017","1","8073"
"100301","1","1","3","31","310","00","2017","2","7447"
"100301","1","1","3","31","310","00","2017","3","7969"
"100301","1","1","3","31","310","00","2017","4","6138"
"100301","1","1","3","31","310","00","2017","5","4275"
"100301","1","1","3","31","310","00","2017","6","2099"
"100301","1","1","3","31","310","00","2017","7","2030"
"100301","1","1","3","31","310","00","2017","8","2841"
"100301","1","1","3","31","310","00","2017","9","5696"
"100301","1","1","3","31","310","00","2017","10","8038"
"100301","1","1","3","31","310","00","2017","11","9632"
"100301","1","1","3","31","310","00","2017","12","9836"
"100301","1","1","3","31","310","00","2018","1","8447"
"100301","1","1","3","31","310","00","2018","2","7519"
"100301","1","1","3","31","310","00","2018","3","8025"
"100301","1","1","3","31","310","00","2018","4","4982"
"100301","1","1","3","31","310","00","2018","5","3031"
"100301","1","1","3","31","310","00","2018","6","2329"
"100301","1","1","3","31","310","00","2018","7","1683"
"100301","1","1","3","31","310","00","2018","8","2225"
"100301","1","1","3","31","310","00","2018","9","4668"
"100301","1","1","3","31","310","00","2018","10","8159"
"100301","1","1","3","31","310","00","2018","11","9876"
"100301","1","1","3","31","310","00","2018","12","10275"
"100302","1","1","3","31","310","00","2016","1","10957"
"100302","1","1","3","31","310","00","2016","2","11162"
"100302","1","1","3","31","310","00","2016","3","12666"
"100302","1","1","3","31","310","00","2016","4","13358"
"100302","1","1","3","31","310","00","2016","5","9588"
"100302","1","1","3","31","310","00","2016","6","7690"
"100302","1","1","3","31","310","00","2016","7","6363"
"100302","1","1","3","31","310","00","2016","8","5971"
"100302","1","1","3","31","310","00","2016","9","6561"
"100302","1","1","3","31","310","00","2016","10","14449"
"100302","1","1","3","31","310","00","2016","11","14985"
"100302","1","1","3","31","310","00","2016","12","13162"
"100302","1","1","3","31","310","00","2017","1","10128"
"100302","1","1","3","31","310","00","2017","2","10146"
"100302","1","1","3","31","310","00","2017","3","12417"
"100302","1","1","3","31","310","00","2017","4","11357"
"100302","1","1","3","31","310","00","2017","5","9383"
"100302","1","1","3","31","310","00","2017","6","5358"
"100302","1","1","3","31","310","00","2017","7","5267"
"100302","1","1","3","31","310","00","2017","8","5902"
"100302","1","1","3","31","310","00","2017","9","10321"
"100302","1","1","3","31","310","00","2017","10","11472"
"100302","1","1","3","31","310","00","2017","11","11829"
"100302","1","1","3","31","310","00","2017","12","11384"
"100302","1","1","3","31","310","00","2018","1","10488"
"100302","1","1","3","31","310","00","2018","2","9283"
"100302","1","1","3","31","310","00","2018","3","11406"
"100302","1","1","3","31","310","00","2018","4","9901"
"100302","1","1","3","31","310","00","2018","5","7004"
"100302","1","1","3","31","310","00","2018","6","5569"
"100302","1","1","3","31","310","00","2018","7","3711"
"100302","1","1","3","31","310","00","2018","8","4642"
"100302","1","1","3","31","310","00","2018","9","8234"
"100302","1","1","3","31","310","00","2018","10","12091"
"100302","1","1","3","31","310","00","2018","11","12195"
"100302","1","1","3","31","310","00","2018","12","11424"
"100303","1","1","3","31","310","00","2016","1","7236"
"100303","1","1","3","31","310","00","2016","2","7939"
"100303","1","1","3","31","310","00","2016","3","9888"
"100303","1","1","3","31","310","00","2016","4","12584"
"100303","1","1","3","31","310","00","2016","5","11509"
"100303","1","1","3","31","310","00","2016","6","9306"
"100303","1","1","3","31","310","00","2016","7","7535"
"100303","1","1","3","31","310","00","2016","8","5795"
"100303","1","1","3","31","310","00","2016","9","6371"
"100303","1","1","3","31","310","00","2016","10","10027"
"100303","1","1","3","31","310","00","2016","11","9612"
"100303","1","1","3","31","310","00","2016","12","10217"
"100303","1","1","3","31","310","00","2017","1","6986"
"100303","1","1","3","31","310","00","2017","2","8811"
"100303","1","1","3","31","310","00","2017","3","11430"
"100303","1","1","3","31","310","00","2017","4","12290"
"100303","1","1","3","31","310","00","2017","5","11625"
"100303","1","1","3","31","310","00","2017","6","7223"
"100303","1","1","3","31","310","00","2017","7","6237"
"100303","1","1","3","31","310","00","2017","8","6067"
"100303","1","1","3","31","310","00","2017","9","8941"
"100303","1","1","3","31","310","00","2017","10","8437"
"100303","1","1","3","31","310","00","2017","11","7838"
"100303","1","1","3","31","310","00","2017","12","8615"
"100303","1","1","3","31","310","00","2018","1","7521"
"100303","1","1","3","31","310","00","2018","2","7989"
"100303","1","1","3","31","310","00","2018","3","9949"
"100303","1","1","3","31","310","00","2018","4","10901"
"100303","1","1","3","31","310","00","2018","5","8842"
"100303","1","1","3","31","310","00","2018","6","6957"
"100303","1","1","3","31","310","00","2018","7","4519"
"100303","1","1","3","31","310","00","2018","8","4871"
"100303","1","1","3","31","310","00","2018","9","6986"
"100303","1","1","3","31","310","00","2018","10","9068"
"100303","1","1","3","31","310","00","2018","11","8138"
"100303","1","1","3","31","310","00","2018","12","9100"
"100304","1","1","3","31","310","00","2016","1","18000"
"100304","1","1","3","31","310","00","2016","2","16763"
"100304","1","1","3","31","310","00","2016","3","17464"
"100304","1","1","3","31","310","00","2016","4","16408"
"100304","1","1","3","31","310","00","2016","5","8469"
"100304","1","1","3","31","310","00","2016","6","6673"
"100304","1","1","3","31","310","00","2016","7","5154"
"100304","1","1","3","31","310","00","2016","8","4405"
"100304","1","1","3","31","310","00","2016","9","6642"
"100304","1","1","3","31","310","00","2016","10","22632"
"100304","1","1","3","31","310","00","2016","11","29222"
"100304","1","1","3","31","310","00","2016","12","38751"
"100304","1","1","3","31","310","00","2017","1","18237"
"100304","1","1","3","31","310","00","2017","2","17393"
"100304","1","1","3","31","310","00","2017","3","18157"
"100304","1","1","3","31","310","00","2017","4","14841"
"100304","1","1","3","31","310","00","2017","5","10232"
"100304","1","1","3","31","310","00","2017","6","5048"
"100304","1","1","3","31","310","00","2017","7","4912"
"100304","1","1","3","31","310","00","2017","8","5644"
"100304","1","1","3","31","310","00","2017","9","16137"
"100304","1","1","3","31","310","00","2017","10","22314"
"100304","1","1","3","31","310","00","2017","11","25702"
"100304","1","1","3","31","310","00","2017","12","36530"
"100304","1","1","3","31","310","00","2018","1","21249"
"100304","1","1","3","31","310","00","2018","2","20103"
"100304","1","1","3","31","310","00","2018","3","21072"
"100304","1","1","3","31","310","00","2018","4","13589"
"100304","1","1","3","31","310","00","2018","5","7322"
"100304","1","1","3","31","310","00","2018","6","5955"
"100304","1","1","3","31","310","00","2018","7","3095"
"100304","1","1","3","31","310","00","2018","8","5245"
"100304","1","1","3","31","310","00","2018","9","14011"
"100304","1","1","3","31","310","00","2018","10","27137"
"100304","1","1","3","31","310","00","2018","11","32255"
"100304","1","1","3","31","310","00","2018","12","43619"
"100305","1","1","3","31","310","00","2016","1","8161"
"100305","1","1","3","31","310","00","2016","2","9869"
"100305","1","1","3","31","310","00","2016","3","9725"
"100305","1","1","3","31","310","00","2016","4","13222"
"100305","1","1","3","31","310","00","2016","5","11433"
"100305","1","1","3","31","310","00","2016","6","9825"
"100305","1","1","3","31","310","00","2016","7","7688"
"100305","1","1","3","31","310","00","2016","8","6246"
"100305","1","1","3","31","310","00","2016","9","6949"
"100305","1","1","3","31","310","00","2016","10","12706"
"100305","1","1","3","31","310","00","2016","11","13151"
"100305","1","1","3","31","310","00","2016","12","15367"
"100305","1","1","3","31","310","00","2017","1","8856"
"100305","1","1","3","31","310","00","2017","2","12101"
"100305","1","1","3","31","310","00","2017","3","13054"
"100305","1","1","3","31","310","00","2017","4","14460"
"100305","1","1","3","31","310","00","2017","5","12843"
"100305","1","1","3","31","310","00","2017","6","7190"
"100305","1","1","3","31","310","00","2017","7","6789"
"100305","1","1","3","31","310","00","2017","8","6790"
"100305","1","1","3","31","310","00","2017","9","11584"
"100305","1","1","3","31","310","00","2017","10","11783"
"100305","1","1","3","31","310","00","2017","11","9549"
"100305","1","1","3","31","310","00","2017","12","11013"
"100305","1","1","3","31","310","00","2018","1","8583"
"100305","1","1","3","31","310","00","2018","2","10438"
"100305","1","1","3","31","310","00","2018","3","10066"
"100305","1","1","3","31","310","00","2018","4","11878"
"100305","1","1","3","31","310","00","2018","5","8999"
"100305","1","1","3","31","310","00","2018","6","7554"
"100305","1","1","3","31","310","00","2018","7","4348"
"100305","1","1","3","31","310","00","2018","8","5062"
"100305","1","1","3","31","310","00","2018","9","9384"
"100305","1","1","3","31","310","00","2018","10","12949"
"100305","1","1","3","31","310","00","2018","11","11647"
"100305","1","1","3","31","310","00","2018","12","13466"
"100306","1","1","3","31","310","00","2016","1","4342"
"100306","1","1","3","31","310","00","2016","2","4017"
"100306","1","1","3","31","310","00","2016","3","4156"
"100306","1","1","3","31","310","00","2016","4","4049"
"100306","1","1","3","31","310","00","2016","5","2420"
"100306","1","1","3","31","310","00","2016","6","1718"
"100306","1","1","3","31","310","00","2016","7","1464"
"100306","1","1","3","31","310","00","2016","8","1292"
"100306","1","1","3","31","310","00","2016","9","1818"
"100306","1","1","3","31","310","00","2016","10","5916"
"100306","1","1","3","31","310","00","2016","11","6910"
"100306","1","1","3","31","310","00","2016","12","6226"
"100306","1","1","3","31","310","00","2017","1","4138"
"100306","1","1","3","31","310","00","2017","2","3718"
"100306","1","1","3","31","310","00","2017","3","4090"
"100306","1","1","3","31","310","00","2017","4","3218"
"100306","1","1","3","31","310","00","2017","5","2384"
"100306","1","1","3","31","310","00","2017","6","1118"
"100306","1","1","3","31","310","00","2017","7","1112"
"100306","1","1","3","31","310","00","2017","8","1416"
"100306","1","1","3","31","310","00","2017","9","3482"
"100306","1","1","3","31","310","00","2017","10","5147"
"100306","1","1","3","31","310","00","2017","11","5381"
"100306","1","1","3","31","310","00","2017","12","5068"
"100306","1","1","3","31","310","00","2018","1","4008"
"100306","1","1","3","31","310","00","2018","2","3702"
"100306","1","1","3","31","310","00","2018","3","3628"
"100306","1","1","3","31","310","00","2018","4","2452"
"100306","1","1","3","31","310","00","2018","5","1459"
"100306","1","1","3","31","310","00","2018","6","1165"
"100306","1","1","3","31","310","00","2018","7","747"
"100306","1","1","3","31","310","00","2018","8","1008"
"100306","1","1","3","31","310","00","2018","9","2531"
"100306","1","1","3","31","310","00","2018","10","4633"
"100306","1","1","3","31","310","00","2018","11","5859"
"100306","1","1","3","31","310","00","2018","12","4979"
"100307","1","1","3","31","310","00","2016","1","4576"
"100307","1","1","3","31","310","00","2016","2","4835"
"100307","1","1","3","31","310","00","2016","3","5297"
"100307","1","1","3","31","310","00","2016","4","6412"
"100307","1","1","3","31","310","00","2016","5","4620"
"100307","1","1","3","31","310","00","2016","6","3552"
"100307","1","1","3","31","310","00","2016","7","2873"
"100307","1","1","3","31","310","00","2016","8","2495"
"100307","1","1","3","31","310","00","2016","9","2961"
"100307","1","1","3","31","310","00","2016","10","7293"
"100307","1","1","3","31","310","00","2016","11","7338"
"100307","1","1","3","31","310","00","2016","12","5793"
"100307","1","1","3","31","310","00","2017","1","3974"
"100307","1","1","3","31","310","00","2017","2","4341"
"100307","1","1","3","31","310","00","2017","3","5767"
"100307","1","1","3","31","310","00","2017","4","5518"
"100307","1","1","3","31","310","00","2017","5","4568"
"100307","1","1","3","31","310","00","2017","6","2252"
"100307","1","1","3","31","310","00","2017","7","2455"
"100307","1","1","3","31","310","00","2017","8","2666"
"100307","1","1","3","31","310","00","2017","9","5308"
"100307","1","1","3","31","310","00","2017","10","6294"
"100307","1","1","3","31","310","00","2017","11","5579"
"100307","1","1","3","31","310","00","2017","12","5498"
"100307","1","1","3","31","310","00","2018","1","4609"
"100307","1","1","3","31","310","00","2018","2","4430"
"100307","1","1","3","31","310","00","2018","3","5026"
"100307","1","1","3","31","310","00","2018","4","4731"
"100307","1","1","3","31","310","00","2018","5","3150"
"100307","1","1","3","31","310","00","2018","6","2600"
"100307","1","1","3","31","310","00","2018","7","1558"
"100307","1","1","3","31","310","00","2018","8","2035"
"100307","1","1","3","31","310","00","2018","9","4152"
"100307","1","1","3","31","310","00","2018","10","5435"
"100307","1","1","3","31","310","00","2018","11","3953"
"100307","1","1","3","31","310","00","2018","12","3259"
"100308","1","1","3","31","310","00","2016","1","5853"
"100308","1","1","3","31","310","00","2016","2","7694"
"100308","1","1","3","31","310","00","2016","3","7785"
"100308","1","1","3","31","310","00","2016","4","11597"
"100308","1","1","3","31","310","00","2016","5","10489"
"100308","1","1","3","31","310","00","2016","6","8446"
"100308","1","1","3","31","310","00","2016","7","6593"
"100308","1","1","3","31","310","00","2016","8","4841"
"100308","1","1","3","31","310","00","2016","9","5483"
"100308","1","1","3","31","310","00","2016","10","9171"
"100308","1","1","3","31","310","00","2016","11","7646"
"100308","1","1","3","31","310","00","2016","12","9410"
"100308","1","1","3","31","310","00","2017","1","4869"
"100308","1","1","3","31","310","00","2017","2","7690"
"100308","1","1","3","31","310","00","2017","3","8973"
"100308","1","1","3","31","310","00","2017","4","10383"
"100308","1","1","3","31","310","00","2017","5","10097"
"100308","1","1","3","31","310","00","2017","6","6097"
"100308","1","1","3","31","310","00","2017","7","5247"
"100308","1","1","3","31","310","00","2017","8","4904"
"100308","1","1","3","31","310","00","2017","9","7064"
"100308","1","1","3","31","310","00","2017","10","7341"
"100308","1","1","3","31","310","00","2017","11","6192"
"100308","1","1","3","31","310","00","2017","12","7901"
"100308","1","1","3","31","310","00","2018","1","5610"
"100308","1","1","3","31","310","00","2018","2","7240"
"100308","1","1","3","31","310","00","2018","3","7321"
"100308","1","1","3","31","310","00","2018","4","9192"
"100308","1","1","3","31","310","00","2018","5","7151"
"100308","1","1","3","31","310","00","2018","6","6092"
"100308","1","1","3","31","310","00","2018","7","3292"
"100308","1","1","3","31","310","00","2018","8","3435"
"100308","1","1","3","31","310","00","2018","9","6059"
"100308","1","1","3","31","310","00","2018","10","8194"
"100308","1","1","3","31","310","00","2018","11","6948"
"100308","1","1","3","31","310","00","2018","12","8495"
"100309","1","1","3","31","310","00","2016","1","18022"
"100309","1","1","3","31","310","00","2016","2","18284"
"100309","1","1","3","31","310","00","2016","3","19215"
"100309","1","1","3","31","310","00","2016","4","20766"
"100309","1","1","3","31","310","00","2016","5","12771"
"100309","1","1","3","31","310","00","2016","6","10687"
"100309","1","1","3","31","310","00","2016","7","7874"
"100309","1","1","3","31","310","00","2016","8","6211"
"100309","1","1","3","31","310","00","2016","9","9443"
"100309","1","1","3","31","310","00","2016","10","30084"
"100309","1","1","3","31","310","00","2016","11","36396"
"100309","1","1","3","31","310","00","2016","12","48580"
"100309","1","1","3","31","310","00","2017","1","17961"
"100309","1","1","3","31","310","00","2017","2","20799"
"100309","1","1","3","31","310","00","2017","3","24503"
"100309","1","1","3","31","310","00","2017","4","22494"
"100309","1","1","3","31","310","00","2017","5","16288"
"100309","1","1","3","31","310","00","2017","6","8219"
"100309","1","1","3","31","310","00","2017","7","8029"
"100309","1","1","3","31","310","00","2017","8","8747"
"100309","1","1","3","31","310","00","2017","9","22564"
"100309","1","1","3","31","310","00","2017","10","29625"
"100309","1","1","3","31","310","00","2017","11","24233"
"100309","1","1","3","31","310","00","2017","12","39753"
"100309","1","1","3","31","310","00","2018","1","23103"
"100309","1","1","3","31","310","00","2018","2","22764"
"100309","1","1","3","31","310","00","2018","3","25514"
"100309","1","1","3","31","310","00","2018","4","20219"
"100309","1","1","3","31","310","00","2018","5","11013"
"100309","1","1","3","31","310","00","2018","6","9553"
"100309","1","1","3","31","310","00","2018","7","4201"
"100309","1","1","3","31","310","00","2018","8","7628"
"100309","1","1","3","31","310","00","2018","9","22518"
"100309","1","1","3","31","310","00","2018","10","43966"
"100309","1","1","3","31","310","00","2018","11","38732"
"100309","1","1","3","31","310","00","2018","12","58003"
"100310","1","1","3","31","311","00","2016","1","9049"
"100310","1","1","3","31","311","00","2016","2","8935"
"100310","1","1","3","31","311","00","2016","3","13528"
"100310","1","1","3","31","311","00","2016","4","14665"
"100310","1","1","3","31","311","00","2016","5","9352"
"100310","1","1","3","31","311","00","2016","6","6454"
"100310","1","1","3","31","311","00","2016","7","4781"
"100310","1","1","3","31","311","00","2016","8","3878"
"100310","1","1","3","31","311","00","2016","9","5121"
"100310","1","1","3","31","311","00","2016","10","17587"
"100310","1","1","3","31","311","00","2016","11","16978"
"100310","1","1","3","31","311","00","2016","12","11650"
"100310","1","1","3","31","311","00","2017","1","7222"
"100310","1","1","3","31","311","00","2017","2","7224"
"100310","1","1","3","31","311","00","2017","3","14169"
"100310","1","1","3","31","311","00","2017","4","14527"
"100310","1","1","3","31","311","00","2017","5","10374"
"100310","1","1","3","31","311","00","2017","6","4708"
"100310","1","1","3","31","311","00","2017","7","5865"
"100310","1","1","3","31","311","00","2017","8","4898"
"100310","1","1","3","31","311","00","2017","9","12096"
"100310","1","1","3","31","311","00","2017","10","15888"
"100310","1","1","3","31","311","00","2017","11","14428"
"100310","1","1","3","31","311","00","2017","12","11536"
"100310","1","1","3","31","311","00","2018","1","11068"
"100310","1","1","3","31","311","00","2018","2","9004"
"100310","1","1","3","31","311","00","2018","3","13687"
"100310","1","1","3","31","311","00","2018","4","13009"
"100310","1","1","3","31","311","00","2018","5","6718"
"100310","1","1","3","31","311","00","2018","6","4664"
"100310","1","1","3","31","311","00","2018","7","3167"
"100310","1","1","3","31","311","00","2018","8","3706"
"100310","1","1","3","31","311","00","2018","9","8594"
"100310","1","1","3","31","311","00","2018","10","16214"
"100310","1","1","3","31","311","00","2018","11","16463"
"100310","1","1","3","31","311","00","2018","12","13364"
"100311","1","1","3","31","311","00","2016","1","13198"
"100311","1","1","3","31","311","00","2016","2","13132"
"100311","1","1","3","31","311","00","2016","3","17013"
"100311","1","1","3","31","311","00","2016","4","13857"
"100311","1","1","3","31","311","00","2016","5","5847"
"100311","1","1","3","31","311","00","2016","6","3435"
"100311","1","1","3","31","311","00","2016","7","2534"
"100311","1","1","3","31","311","00","2016","8","2092"
"100311","1","1","3","31","311","00","2016","9","3823"
"100311","1","1","3","31","311","00","2016","10","23728"
"100311","1","1","3","31","311","00","2016","11","23633"
"100311","1","1","3","31","311","00","2016","12","19587"
"100311","1","1","3","31","311","00","2017","1","15253"
"100311","1","1","3","31","311","00","2017","2","14723"
"100311","1","1","3","31","311","00","2017","3","17378"
"100311","1","1","3","31","311","00","2017","4","12359"
"100311","1","1","3","31","311","00","2017","5","7062"
"100311","1","1","3","31","311","00","2017","6","2637"
"100311","1","1","3","31","311","00","2017","7","4159"
"100311","1","1","3","31","311","00","2017","8","3230"
"100311","1","1","3","31","311","00","2017","9","11741"
"100311","1","1","3","31","311","00","2017","10","20119"
"100311","1","1","3","31","311","00","2017","11","24487"
"100311","1","1","3","31","311","00","2017","12","22294"
"100311","1","1","3","31","311","00","2018","1","18143"
"100311","1","1","3","31","311","00","2018","2","16332"
"100311","1","1","3","31","311","00","2018","3","17727"
"100311","1","1","3","31","311","00","2018","4","10452"
"100311","1","1","3","31","311","00","2018","5","3858"
"100311","1","1","3","31","311","00","2018","6","2544"
"100311","1","1","3","31","311","00","2018","7","1947"
"100311","1","1","3","31","311","00","2018","8","2371"
"100311","1","1","3","31","311","00","2018","9","8044"
"100311","1","1","3","31","311","00","2018","10","17420"
"100311","1","1","3","31","311","00","2018","11","22261"
"100311","1","1","3","31","311","00","2018","12","20047"
"100312","1","1","3","31","311","00","2016","1","10359"
"100312","1","1","3","31","311","00","2016","2","11377"
"100312","1","1","3","31","311","00","2016","3","18516"
"100312","1","1","3","31","311","00","2016","4","26909"
"100312","1","1","3","31","311","00","2016","5","19792"
"100312","1","1","3","31","311","00","2016","6","12490"
"100312","1","1","3","31","311","00","2016","7","9200"
"100312","1","1","3","31","311","00","2016","8","7032"
"100312","1","1","3","31","311","00","2016","9","8386"
"100312","1","1","3","31","311","00","2016","10","25558"
"100312","1","1","3","31","311","00","2016","11","23751"
"100312","1","1","3","31","311","00","2016","12","16473"
"100312","1","1","3","31","311","00","2017","1","12030"
"100312","1","1","3","31","311","00","2017","2","13218"
"100312","1","1","3","31","311","00","2017","3","22777"
"100312","1","1","3","31","311","00","2017","4","24937"
"100312","1","1","3","31","311","00","2017","5","18426"
"100312","1","1","3","31","311","00","2017","6","7547"
"100312","1","1","3","31","311","00","2017","7","8488"
"100312","1","1","3","31","311","00","2017","8","7196"
"100312","1","1","3","31","311","00","2017","9","18708"
"100312","1","1","3","31","311","00","2017","10","22505"
"100312","1","1","3","31","311","00","2017","11","18433"
"100312","1","1","3","31","311","00","2017","12","11851"
"100312","1","1","3","31","311","00","2018","1","13862"
"100312","1","1","3","31","311","00","2018","2","11756"
"100312","1","1","3","31","311","00","2018","3","17687"
"100312","1","1","3","31","311","00","2018","4","21813"
"100312","1","1","3","31","311","00","2018","5","12173"
"100312","1","1","3","31","311","00","2018","6","7843"
"100312","1","1","3","31","311","00","2018","7","4584"
"100312","1","1","3","31","311","00","2018","8","5558"
"100312","1","1","3","31","311","00","2018","9","13044"
"100312","1","1","3","31","311","00","2018","10","23321"
"100312","1","1","3","31","311","00","2018","11","19744"
"100312","1","1","3","31","311","00","2018","12","14982"
"100313","1","1","3","31","311","00","2016","1","15980"
"100313","1","1","3","31","311","00","2016","2","17824"
"100313","1","1","3","31","311","00","2016","3","33832"
"100313","1","1","3","31","311","00","2016","4","50683"
"100313","1","1","3","31","311","00","2016","5","38057"
"100313","1","1","3","31","311","00","2016","6","30166"
"100313","1","1","3","31","311","00","2016","7","22602"
"100313","1","1","3","31","311","00","2016","8","16842"
"100313","1","1","3","31","311","00","2016","9","19011"
"100313","1","1","3","31","311","00","2016","10","42985"
"100313","1","1","3","31","311","00","2016","11","37046"
"100313","1","1","3","31","311","00","2016","12","26454"
"100313","1","1","3","31","311","00","2017","1","18479"
"100313","1","1","3","31","311","00","2017","2","21302"
"100313","1","1","3","31","311","00","2017","3","45489"
"100313","1","1","3","31","311","00","2017","4","53366"
"100313","1","1","3","31","311","00","2017","5","43395"
"100313","1","1","3","31","311","00","2017","6","20299"
"100313","1","1","3","31","311","00","2017","7","19603"
"100313","1","1","3","31","311","00","2017","8","17890"
"100313","1","1","3","31","311","00","2017","9","35462"
"100313","1","1","3","31","311","00","2017","10","38802"
"100313","1","1","3","31","311","00","2017","11","28767"
"100313","1","1","3","31","311","00","2017","12","20482"
"100313","1","1","3","31","311","00","2018","1","22783"
"100313","1","1","3","31","311","00","2018","2","18144"
"100313","1","1","3","31","311","00","2018","3","32654"
"100313","1","1","3","31","311","00","2018","4","47819"
"100313","1","1","3","31","311","00","2018","5","29759"
"100313","1","1","3","31","311","00","2018","6","20776"
"100313","1","1","3","31","311","00","2018","7","12291"
"100313","1","1","3","31","311","00","2018","8","13483"
"100313","1","1","3","31","311","00","2018","9","27302"
"100313","1","1","3","31","311","00","2018","10","39181"
"100313","1","1","3","31","311","00","2018","11","30876"
"100313","1","1","3","31","311","00","2018","12","26383"
"100314","1","1","3","31","311","00","2016","1","10576"
"100314","1","1","3","31","311","00","2016","2","9953"
"100314","1","1","3","31","311","00","2016","3","13021"
"100314","1","1","3","31","311","00","2016","4","10136"
"100314","1","1","3","31","311","00","2016","5","4507"
"100314","1","1","3","31","311","00","2016","6","3002"
"100314","1","1","3","31","311","00","2016","7","2469"
"100314","1","1","3","31","311","00","2016","8","1822"
"100314","1","1","3","31","311","00","2016","9","3085"
"100314","1","1","3","31","311","00","2016","10","18187"
"100314","1","1","3","31","311","00","2016","11","25871"
"100314","1","1","3","31","311","00","2016","12","23213"
"100314","1","1","3","31","311","00","2017","1","12418"
"100314","1","1","3","31","311","00","2017","2","10847"
"100314","1","1","3","31","311","00","2017","3","12442"
"100314","1","1","3","31","311","00","2017","4","8622"
"100314","1","1","3","31","311","00","2017","5","5311"
"100314","1","1","3","31","311","00","2017","6","2376"
"100314","1","1","3","31","311","00","2017","7","3821"
"100314","1","1","3","31","311","00","2017","8","2703"
"100314","1","1","3","31","311","00","2017","9","8966"
"100314","1","1","3","31","311","00","2017","10","15040"
"100314","1","1","3","31","311","00","2017","11","19509"
"100314","1","1","3","31","311","00","2017","12","20527"
"100314","1","1","3","31","311","00","2018","1","16323"
"100314","1","1","3","31","311","00","2018","2","13543"
"100314","1","1","3","31","311","00","2018","3","14501"
"100314","1","1","3","31","311","00","2018","4","8236"
"100314","1","1","3","31","311","00","2018","5","3141"
"100314","1","1","3","31","311","00","2018","6","2403"
"100314","1","1","3","31","311","00","2018","7","1749"
"100314","1","1","3","31","311","00","2018","8","1958"
"100314","1","1","3","31","311","00","2018","9","6327"
"100314","1","1","3","31","311","00","2018","10","14105"
"100314","1","1","3","31","311","00","2018","11","20913"
"100314","1","1","3","31","311","00","2018","12","23189"
"100315","1","1","3","31","313","00","2016","1","20351"
