"Style","Color","Size","Divisie","Hoofdgroep","Subgroep","Subsubgroep","Jaar","Maand","Quantity"
"100035","1","1","1","13","132","00","2018","7","6810"
"100035","1","1","1","13","132","00","2018","8","6372"
"100035","1","1","1","13","132","00","2018","9","5770"
"100035","1","1","1","13","132","00","2018","10","5727"
"100035","1","1","1","13","132","00","2018","11","4841"
"100035","1","1","1","13","132","00","2018","12","4471"
"100036","1","1","1","13","132","00","2016","1","2068"
"100036","1","1","1","13","132","00","2016","2","1371"
"100036","1","1","1","13","132","00","2016","3","1497"
"100036","1","1","1","13","132","00","2016","4","1142"
"100036","1","1","1","13","132","00","2016","5","891"
"100036","1","1","1","13","132","00","2016","6","1532"
"100036","1","1","1","13","132","00","2016","7","2636"
"100036","1","1","1","13","132","00","2016","8","5035"
"100036","1","1","1","13","132","00","2016","9","5093"
"100036","1","1","1","13","132","00","2016","10","4821"
"100036","1","1","1","13","132","00","2016","11","4348"
"100036","1","1","1","13","132","00","2016","12","4397"
"100036","1","1","1","13","132","00","2017","1","4117"
"100036","1","1","1","13","132","00","2017","2","3688"
"100036","1","1","1","13","132","00","2017","3","4298"
"100036","1","1","1","13","132","00","2017","4","4210"
"100036","1","1","1","13","132","00","2017","5","4514"
"100036","1","1","1","13","132","00","2017","6","4535"
"100036","1","1","1","13","132","00","2017","7","5250"
"100036","1","1","1","13","132","00","2017","8","5163"
"100036","1","1","1","13","132","00","2017","9","5304"
"100036","1","1","1","13","132","00","2017","10","4950"
"100036","1","1","1","13","132","00","2017","11","4512"
"100036","1","1","1","13","132","00","2017","12","4788"
"100036","1","1","1","13","132","00","2018","1","4677"
"100036","1","1","1","13","132","00","2018","2","4261"
"100036","1","1","1","13","132","00","2018","3","5052"
"100036","1","1","1","13","132","00","2018","4","4608"
"100036","1","1","1","13","132","00","2018","5","4951"
"100036","1","1","1","13","132","00","2018","6","5793"
"100036","1","1","1","13","132","00","2018","7","5872"
"100036","1","1","1","13","132","00","2018","8","6145"
"100036","1","1","1","13","132","00","2018","9","5666"
"100036","1","1","1","13","132","00","2018","10","5944"
"100036","1","1","1","13","132","00","2018","11","5613"
"100036","1","1","1","13","132","00","2018","12","5221"
"100037","1","1","1","13","132","00","2016","1","1746"
"100037","1","1","1","13","132","00","2016","2","2353"
"100037","1","1","1","13","132","00","2016","3","3293"
"100037","1","1","1","13","132","00","2016","4","3762"
"100037","1","1","1","13","132","00","2016","5","3313"
"100037","1","1","1","13","132","00","2016","6","3862"
"100037","1","1","1","13","132","00","2016","7","4195"
"100037","1","1","1","13","132","00","2016","8","3937"
"100037","1","1","1","13","132","00","2016","9","4389"
"100037","1","1","1","13","132","00","2016","10","4036"
"100037","1","1","1","13","132","00","2016","11","3434"
"100037","1","1","1","13","132","00","2016","12","3880"
"100037","1","1","1","13","132","00","2017","1","3146"
"100037","1","1","1","13","132","00","2017","2","3815"
"100037","1","1","1","13","132","00","2017","3","4151"
"100037","1","1","1","13","132","00","2017","4","3725"
"100037","1","1","1","13","132","00","2017","5","4421"
"100037","1","1","1","13","132","00","2017","6","4079"
"100037","1","1","1","13","132","00","2017","7","4190"
"100037","1","1","1","13","132","00","2017","8","4436"
"100037","1","1","1","13","132","00","2017","9","4581"
"100037","1","1","1","13","132","00","2017","10","4613"
"100037","1","1","1","13","132","00","2017","11","4894"
"100037","1","1","1","13","132","00","2017","12","4979"
"100037","1","1","1","13","132","00","2018","1","4144"
"100037","1","1","1","13","132","00","2018","2","3989"
"100037","1","1","1","13","132","00","2018","3","5556"
"100037","1","1","1","13","132","00","2018","4","4226"
"100037","1","1","1","13","132","00","2018","5","4272"
"100037","1","1","1","13","132","00","2018","6","5172"
"100037","1","1","1","13","132","00","2018","7","5183"
"100037","1","1","1","13","132","00","2018","8","5064"
"100037","1","1","1","13","132","00","2018","9","4716"
"100037","1","1","1","13","132","00","2018","10","5343"
"100037","1","1","1","13","132","00","2018","11","5120"
"100037","1","1","1","13","132","00","2018","12","5284"
"100038","1","1","1","13","132","00","2016","1","2170"
"100038","1","1","1","13","132","00","2016","2","2746"
"100038","1","1","1","13","132","00","2016","3","3666"
"100038","1","1","1","13","132","00","2016","4","3480"
"100038","1","1","1","13","132","00","2016","5","3242"
"100038","1","1","1","13","132","00","2016","6","4122"
"100038","1","1","1","13","132","00","2016","7","4679"
"100038","1","1","1","13","132","00","2016","8","4815"
"100038","1","1","1","13","132","00","2016","9","4604"
"100038","1","1","1","13","132","00","2016","10","4427"
"100038","1","1","1","13","132","00","2016","11","4598"
"100038","1","1","1","13","132","00","2016","12","4307"
"100038","1","1","1","13","132","00","2017","1","3568"
"100038","1","1","1","13","132","00","2017","2","3798"
"100038","1","1","1","13","132","00","2017","3","4667"
"100038","1","1","1","13","132","00","2017","4","532"
"100038","1","1","1","13","132","00","2017","5","0"
"100038","1","1","1","13","132","00","2017","6","4"
"100038","1","1","1","13","132","00","2017","7","2120"
"100038","1","1","1","13","132","00","2017","8","4800"
"100038","1","1","1","13","132","00","2017","9","5061"
"100038","1","1","1","13","132","00","2017","10","4570"
"100038","1","1","1","13","132","00","2017","11","4454"
"100038","1","1","1","13","132","00","2017","12","4216"
"100038","1","1","1","13","132","00","2018","1","4243"
"100038","1","1","1","13","132","00","2018","2","3992"
"100038","1","1","1","13","132","00","2018","3","5036"
"100038","1","1","1","13","132","00","2018","4","4414"
"100038","1","1","1","13","132","00","2018","5","5197"
"100038","1","1","1","13","132","00","2018","6","5311"
"100038","1","1","1","13","132","00","2018","7","5170"
"100038","1","1","1","13","132","00","2018","8","4467"
"100038","1","1","1","13","132","00","2018","9","4568"
"100038","1","1","1","13","132","00","2018","10","5262"
"100038","1","1","1","13","132","00","2018","11","4813"
"100038","1","1","1","13","132","00","2018","12","4105"
"100039","1","1","1","13","132","00","2016","1","6566"
"100039","1","1","1","13","132","00","2016","2","6376"
"100039","1","1","1","13","132","00","2016","3","7857"
"100039","1","1","1","13","132","00","2016","4","7109"
"100039","1","1","1","13","132","00","2016","5","5537"
"100039","1","1","1","13","132","00","2016","6","6404"
"100039","1","1","1","13","132","00","2016","7","6599"
"100039","1","1","1","13","132","00","2016","8","8283"
"100039","1","1","1","13","132","00","2016","9","8915"
"100039","1","1","1","13","132","00","2016","10","7896"
"100039","1","1","1","13","132","00","2016","11","6044"
"100039","1","1","1","13","132","00","2016","12","5786"
"100039","1","1","1","13","132","00","2017","1","4685"
"100039","1","1","1","13","132","00","2017","2","5431"
"100039","1","1","1","13","132","00","2017","3","7446"
"100039","1","1","1","13","132","00","2017","4","7147"
"100039","1","1","1","13","132","00","2017","5","8136"
"100039","1","1","1","13","132","00","2017","6","7585"
"100039","1","1","1","13","132","00","2017","7","8150"
"100039","1","1","1","13","132","00","2017","8","8332"
"100039","1","1","1","13","132","00","2017","9","9307"
"100039","1","1","1","13","132","00","2017","10","6991"
"100039","1","1","1","13","132","00","2017","11","7913"
"100039","1","1","1","13","132","00","2017","12","8029"
"100039","1","1","1","13","132","00","2018","1","8230"
"100039","1","1","1","13","132","00","2018","2","7281"
"100039","1","1","1","13","132","00","2018","3","7797"
"100039","1","1","1","13","132","00","2018","4","7390"
"100039","1","1","1","13","132","00","2018","5","8457"
"100039","1","1","1","13","132","00","2018","6","9116"
"100039","1","1","1","13","132","00","2018","7","9332"
"100039","1","1","1","13","132","00","2018","8","9090"
"100039","1","1","1","13","132","00","2018","9","9810"
"100039","1","1","1","13","132","00","2018","10","10919"
"100039","1","1","1","13","132","00","2018","11","10230"
"100039","1","1","1","13","132","00","2018","12","9077"
"100040","1","1","1","13","132","00","2016","1","5880"
"100040","1","1","1","13","132","00","2016","2","4993"
"100040","1","1","1","13","132","00","2016","3","5371"
"100040","1","1","1","13","132","00","2016","4","5170"
"100040","1","1","1","13","132","00","2016","5","5020"
"100040","1","1","1","13","132","00","2016","6","6632"
"100040","1","1","1","13","132","00","2016","7","7047"
"100040","1","1","1","13","132","00","2016","8","7726"
"100040","1","1","1","13","132","00","2016","9","7232"
"100040","1","1","1","13","132","00","2016","10","6912"
"100040","1","1","1","13","132","00","2016","11","6552"
"100040","1","1","1","13","132","00","2016","12","6376"
"100040","1","1","1","13","132","00","2017","1","5577"
"100040","1","1","1","13","132","00","2017","2","5384"
"100040","1","1","1","13","132","00","2017","3","6609"
"100040","1","1","1","13","132","00","2017","4","6046"
"100040","1","1","1","13","132","00","2017","5","6646"
"100040","1","1","1","13","132","00","2017","6","5807"
"100040","1","1","1","13","132","00","2017","7","5394"
"100040","1","1","1","13","132","00","2017","8","5544"
"100040","1","1","1","13","132","00","2017","9","5334"
"100040","1","1","1","13","132","00","2017","10","6051"
"100040","1","1","1","13","132","00","2017","11","5706"
"100040","1","1","1","13","132","00","2017","12","6270"
"100040","1","1","1","13","132","00","2018","1","5675"
"100040","1","1","1","13","132","00","2018","2","5020"
"100040","1","1","1","13","132","00","2018","3","6425"
"100040","1","1","1","13","132","00","2018","4","5809"
"100040","1","1","1","13","132","00","2018","5","6421"
"100040","1","1","1","13","132","00","2018","6","7661"
"100040","1","1","1","13","132","00","2018","7","7543"
"100040","1","1","1","13","132","00","2018","8","8558"
"100040","1","1","1","13","132","00","2018","9","7607"
"100040","1","1","1","13","132","00","2018","10","7969"
"100040","1","1","1","13","132","00","2018","11","7172"
"100040","1","1","1","13","132","00","2018","12","6454"
"100041","1","1","1","13","132","00","2016","1","5394"
"100041","1","1","1","13","132","00","2016","2","4941"
"100041","1","1","1","13","132","00","2016","3","4883"
"100041","1","1","1","13","132","00","2016","4","5218"
"100041","1","1","1","13","132","00","2016","5","4589"
"100041","1","1","1","13","132","00","2016","6","5482"
"100041","1","1","1","13","132","00","2016","7","5466"
"100041","1","1","1","13","132","00","2016","8","5522"
"100041","1","1","1","13","132","00","2016","9","5886"
"100041","1","1","1","13","132","00","2016","10","6008"
"100041","1","1","1","13","132","00","2016","11","6102"
"100041","1","1","1","13","132","00","2016","12","5869"
"100041","1","1","1","13","132","00","2017","1","5325"
"100041","1","1","1","13","132","00","2017","2","5171"
"100041","1","1","1","13","132","00","2017","3","6258"
"100041","1","1","1","13","132","00","2017","4","5012"
"100041","1","1","1","13","132","00","2017","5","5230"
"100041","1","1","1","13","132","00","2017","6","5472"
"100041","1","1","1","13","132","00","2017","7","5553"
"100041","1","1","1","13","132","00","2017","8","5979"
"100041","1","1","1","13","132","00","2017","9","6693"
"100041","1","1","1","13","132","00","2017","10","7182"
"100041","1","1","1","13","132","00","2017","11","6780"
"100041","1","1","1","13","132","00","2017","12","6320"
"100041","1","1","1","13","132","00","2018","1","6636"
"100041","1","1","1","13","132","00","2018","2","5410"
"100041","1","1","1","13","132","00","2018","3","6584"
"100041","1","1","1","13","132","00","2018","4","5892"
"100041","1","1","1","13","132","00","2018","5","5344"
"100041","1","1","1","13","132","00","2018","6","6839"
"100041","1","1","1","13","132","00","2018","7","6266"
"100041","1","1","1","13","132","00","2018","8","7131"
"100041","1","1","1","13","132","00","2018","9","7654"
"100041","1","1","1","13","132","00","2018","10","8146"
"100041","1","1","1","13","132","00","2018","11","8094"
"100041","1","1","1","13","132","00","2018","12","6961"
"100042","1","1","1","13","132","00","2017","4","4713"
"100042","1","1","1","13","132","00","2017","5","6192"
"100042","1","1","1","13","132","00","2017","6","6529"
"100042","1","1","1","13","132","00","2017","7","6679"
"100042","1","1","1","13","132","00","2017","8","6708"
"100042","1","1","1","13","132","00","2017","9","6074"
"100042","1","1","1","13","132","00","2017","10","5565"
"100042","1","1","1","13","132","00","2017","11","5896"
"100042","1","1","1","13","132","00","2017","12","5869"
"100042","1","1","1","13","132","00","2018","1","6091"
"100042","1","1","1","13","132","00","2018","2","5330"
"100042","1","1","1","13","132","00","2018","3","6728"
"100042","1","1","1","13","132","00","2018","4","6289"
"100042","1","1","1","13","132","00","2018","5","6303"
"100042","1","1","1","13","132","00","2018","6","7780"
"100042","1","1","1","13","132","00","2018","7","8562"
"100042","1","1","1","13","132","00","2018","8","9162"
"100042","1","1","1","13","132","00","2018","9","8202"
"100042","1","1","1","13","132","00","2018","10","7909"
"100042","1","1","1","13","132","00","2018","11","7051"
"100042","1","1","1","13","132","00","2018","12","6217"
"100043","1","1","1","13","132","00","2017","4","3819"
"100043","1","1","1","13","132","00","2017","5","4951"
"100043","1","1","1","13","132","00","2017","6","4679"
"100043","1","1","1","13","132","00","2017","7","4555"
"100043","1","1","1","13","132","00","2017","8","4209"
"100043","1","1","1","13","132","00","2017","9","4568"
"100043","1","1","1","13","132","00","2017","10","4174"
"100043","1","1","1","13","132","00","2017","11","4099"
"100043","1","1","1","13","132","00","2017","12","3719"
"100043","1","1","1","13","132","00","2018","1","3952"
"100043","1","1","1","13","132","00","2018","2","3363"
"100043","1","1","1","13","132","00","2018","3","4112"
"100043","1","1","1","13","132","00","2018","4","3925"
"100043","1","1","1","13","132","00","2018","5","4101"
"100043","1","1","1","13","132","00","2018","6","4861"
"100043","1","1","1","13","132","00","2018","7","4886"
"100043","1","1","1","13","132","00","2018","8","5114"
"100043","1","1","1","13","132","00","2018","9","5467"
"100043","1","1","1","13","132","00","2018","10","5084"
"100043","1","1","1","13","132","00","2018","11","4259"
"100043","1","1","1","13","132","00","2018","12","4255"
"100047","1","1","1","13","133","00","2016","1","2755"
"100047","1","1","1","13","133","00","2016","2","2768"
"100047","1","1","1","13","133","00","2016","3","3323"
"100047","1","1","1","13","133","00","2016","4","3102"
"100047","1","1","1","13","133","00","2016","5","3039"
"100047","1","1","1","13","133","00","2016","6","4024"
"100047","1","1","1","13","133","00","2016","7","4327"
"100047","1","1","1","13","133","00","2016","8","4596"
"100047","1","1","1","13","133","00","2016","9","4324"
"100047","1","1","1","13","133","00","2016","10","4007"
"100047","1","1","1","13","133","00","2016","11","3015"
"100047","1","1","1","13","133","00","2016","12","3798"
"100047","1","1","1","13","133","00","2017","1","2626"
"100047","1","1","1","13","133","00","2017","2","2539"
"100047","1","1","1","13","133","00","2017","3","3645"
"100047","1","1","1","13","133","00","2017","4","1051"
"100047","1","1","1","13","133","00","2017","5","573"
"100047","1","1","1","13","133","00","2017","6","952"
"100047","1","1","1","13","133","00","2017","7","962"
"100047","1","1","1","13","133","00","2017","8","123"
"100047","1","1","1","13","133","00","2017","9","33"
"100047","1","1","1","13","133","00","2017","10","23"
"100047","1","1","1","13","133","00","2017","11","11"
"100047","1","1","1","13","133","00","2017","12","12"
"100047","1","1","1","13","133","00","2018","1","24"
"100047","1","1","1","13","133","00","2018","2","7"
"100047","1","1","1","13","133","00","2018","3","7"
"100047","1","1","1","13","133","00","2018","4","5"
"100047","1","1","1","13","133","00","2018","5","2"
"100047","1","1","1","13","133","00","2018","6","9"
"100047","1","1","1","13","133","00","2018","7","6"
"100047","1","1","1","13","133","00","2018","8","4"
"100047","1","1","1","13","133","00","2018","9","3"
"100047","1","1","1","13","133","00","2018","10","1"
"100047","1","1","1","13","133","00","2018","12","0"
"100048","1","1","1","13","133","00","2016","1","3221"
"100048","1","1","1","13","133","00","2016","2","3259"
"100048","1","1","1","13","133","00","2016","3","3883"
"100048","1","1","1","13","133","00","2016","4","3809"
"100048","1","1","1","13","133","00","2016","5","3604"
"100048","1","1","1","13","133","00","2016","6","4841"
"100048","1","1","1","13","133","00","2016","7","5126"
"100048","1","1","1","13","133","00","2016","8","5476"
"100048","1","1","1","13","133","00","2016","9","5425"
"100048","1","1","1","13","133","00","2016","10","5023"
"100048","1","1","1","13","133","00","2016","11","3200"
"100048","1","1","1","13","133","00","2016","12","3742"
"100048","1","1","1","13","133","00","2017","1","3226"
"100048","1","1","1","13","133","00","2017","2","3993"
"100048","1","1","1","13","133","00","2017","3","5545"
"100048","1","1","1","13","133","00","2017","4","4803"
"100048","1","1","1","13","133","00","2017","5","5069"
"100048","1","1","1","13","133","00","2017","6","4870"
"100048","1","1","1","13","133","00","2017","7","6213"
"100048","1","1","1","13","133","00","2017","8","6361"
"100048","1","1","1","13","133","00","2017","9","5602"
"100048","1","1","1","13","133","00","2017","10","5881"
"100048","1","1","1","13","133","00","2017","11","4401"
"100048","1","1","1","13","133","00","2017","12","5690"
"100048","1","1","1","13","133","00","2018","1","5169"
"100048","1","1","1","13","133","00","2018","2","4566"
"100048","1","1","1","13","133","00","2018","3","6481"
"100048","1","1","1","13","133","00","2018","4","4555"
"100048","1","1","1","13","133","00","2018","5","4430"
"100048","1","1","1","13","133","00","2018","6","7000"
"100048","1","1","1","13","133","00","2018","7","8160"
"100048","1","1","1","13","133","00","2018","8","7636"
"100048","1","1","1","13","133","00","2018","9","6016"
"100048","1","1","1","13","133","00","2018","10","5985"
"100048","1","1","1","13","133","00","2018","11","4582"
"100048","1","1","1","13","133","00","2018","12","6534"
"100049","1","1","1","13","133","00","2016","7","1414"
"100049","1","1","1","13","133","00","2016","8","2744"
"100049","1","1","1","13","133","00","2016","9","3169"
"100049","1","1","1","13","133","00","2016","10","2792"
"100049","1","1","1","13","133","00","2016","11","1627"
"100049","1","1","1","13","133","00","2016","12","1916"
"100049","1","1","1","13","133","00","2017","1","1358"
"100049","1","1","1","13","133","00","2017","2","1864"
"100049","1","1","1","13","133","00","2017","3","2436"
"100049","1","1","1","13","133","00","2017","4","2146"
"100049","1","1","1","13","133","00","2017","5","2617"
"100049","1","1","1","13","133","00","2017","6","2776"
"100049","1","1","1","13","133","00","2017","7","3490"
"100049","1","1","1","13","133","00","2017","8","3216"
"100049","1","1","1","13","133","00","2017","9","2580"
"100049","1","1","1","13","133","00","2017","10","2396"
"100049","1","1","1","13","133","00","2017","11","2203"
"100049","1","1","1","13","133","00","2017","12","2604"
"100049","1","1","1","13","133","00","2018","1","2236"
"100049","1","1","1","13","133","00","2018","2","2176"
"100049","1","1","1","13","133","00","2018","3","2894"
"100049","1","1","1","13","133","00","2018","4","2908"
"100049","1","1","1","13","133","00","2018","5","3075"
"100049","1","1","1","13","133","00","2018","6","3668"
"100049","1","1","1","13","133","00","2018","7","4249"
"100049","1","1","1","13","133","00","2018","8","3297"
"100049","1","1","1","13","133","00","2018","9","2600"
"100049","1","1","1","13","133","00","2018","10","2882"
"100049","1","1","1","13","133","00","2018","11","2638"
"100049","1","1","1","13","133","00","2018","12","2500"
"100050","1","1","1","13","133","00","2016","1","907"
"100050","1","1","1","13","133","00","2016","2","451"
"100050","1","1","1","13","133","00","2016","3","1108"
"100050","1","1","1","13","133","00","2016","4","1101"
"100050","1","1","1","13","133","00","2016","5","587"
"100050","1","1","1","13","133","00","2016","6","466"
"100050","1","1","1","13","133","00","2016","7","2006"
"100050","1","1","1","13","133","00","2016","8","4076"
"100050","1","1","1","13","133","00","2016","9","3982"
"100050","1","1","1","13","133","00","2016","10","3642"
"100050","1","1","1","13","133","00","2016","11","2980"
"100050","1","1","1","13","133","00","2016","12","3726"
"100050","1","1","1","13","133","00","2017","1","2869"
"100050","1","1","1","13","133","00","2017","2","2776"
"100050","1","1","1","13","133","00","2017","3","3341"
"100050","1","1","1","13","133","00","2017","4","3012"
"100050","1","1","1","13","133","00","2017","5","3246"
"100050","1","1","1","13","133","00","2017","6","3404"
"100050","1","1","1","13","133","00","2017","7","4458"
"100050","1","1","1","13","133","00","2017","8","3990"
"100050","1","1","1","13","133","00","2017","9","3882"
"100050","1","1","1","13","133","00","2017","10","3731"
"100050","1","1","1","13","133","00","2017","11","3754"
"100050","1","1","1","13","133","00","2017","12","4217"
"100050","1","1","1","13","133","00","2018","1","3626"
"100050","1","1","1","13","133","00","2018","2","3364"
"100050","1","1","1","13","133","00","2018","3","4179"
"100050","1","1","1","13","133","00","2018","4","4004"
"100050","1","1","1","13","133","00","2018","5","4152"
"100050","1","1","1","13","133","00","2018","6","4566"
"100050","1","1","1","13","133","00","2018","7","5634"
"100050","1","1","1","13","133","00","2018","8","3867"
"100050","1","1","1","13","133","00","2018","9","3368"
"100050","1","1","1","13","133","00","2018","10","4333"
"100050","1","1","1","13","133","00","2018","11","4398"
"100050","1","1","1","13","133","00","2018","12","4772"
"100051","1","1","1","13","133","00","2016","1","1072"
"100051","1","1","1","13","133","00","2016","2","1449"
"100051","1","1","1","13","133","00","2016","3","2037"
"100051","1","1","1","13","133","00","2016","4","2215"
"100051","1","1","1","13","133","00","2016","5","2065"
"100051","1","1","1","13","133","00","2016","6","2288"
"100051","1","1","1","13","133","00","2016","7","2463"
"100051","1","1","1","13","133","00","2016","8","3056"
"100051","1","1","1","13","133","00","2016","9","3063"
"100051","1","1","1","13","133","00","2016","10","2711"
"100051","1","1","1","13","133","00","2016","11","2095"
"100051","1","1","1","13","133","00","2016","12","2383"
"100051","1","1","1","13","133","00","2017","1","1841"
"100051","1","1","1","13","133","00","2017","2","1809"
"100051","1","1","1","13","133","00","2017","3","2399"
"100051","1","1","1","13","133","00","2017","4","1945"
"100051","1","1","1","13","133","00","2017","5","2167"
"100051","1","1","1","13","133","00","2017","6","2426"
"100051","1","1","1","13","133","00","2017","7","3152"
"100051","1","1","1","13","133","00","2017","8","2918"
"100051","1","1","1","13","133","00","2017","9","2597"
"100051","1","1","1","13","133","00","2017","10","2333"
"100051","1","1","1","13","133","00","2017","11","2297"
"100051","1","1","1","13","133","00","2017","12","2591"
"100051","1","1","1","13","133","00","2018","1","2304"
"100051","1","1","1","13","133","00","2018","2","2150"
"100051","1","1","1","13","133","00","2018","3","2788"
"100051","1","1","1","13","133","00","2018","4","2569"
"100051","1","1","1","13","133","00","2018","5","2634"
"100051","1","1","1","13","133","00","2018","6","3213"
"100051","1","1","1","13","133","00","2018","7","3868"
"100051","1","1","1","13","133","00","2018","8","2910"
"100051","1","1","1","13","133","00","2018","9","2362"
"100051","1","1","1","13","133","00","2018","10","2771"
"100051","1","1","1","13","133","00","2018","11","2469"
"100051","1","1","1","13","133","00","2018","12","3053"
"100052","1","1","1","13","133","00","2016","1","1785"
"100052","1","1","1","13","133","00","2016","2","1858"
"100052","1","1","1","13","133","00","2016","3","2167"
"100052","1","1","1","13","133","00","2016","4","2057"
"100052","1","1","1","13","133","00","2016","5","1857"
"100052","1","1","1","13","133","00","2016","6","2491"
"100052","1","1","1","13","133","00","2016","7","2780"
"100052","1","1","1","13","133","00","2016","8","2643"
"100052","1","1","1","13","133","00","2016","9","2952"
"100052","1","1","1","13","133","00","2016","10","2484"
"100052","1","1","1","13","133","00","2016","11","1637"
"100052","1","1","1","13","133","00","2016","12","1773"
"100052","1","1","1","13","133","00","2017","1","1445"
"100052","1","1","1","13","133","00","2017","2","1680"
"100052","1","1","1","13","133","00","2017","3","2518"
"100052","1","1","1","13","133","00","2017","4","2326"
"100052","1","1","1","13","133","00","2017","5","2924"
"100052","1","1","1","13","133","00","2017","6","2504"
"100052","1","1","1","13","133","00","2017","7","2855"
"100052","1","1","1","13","133","00","2017","8","2913"
"100052","1","1","1","13","133","00","2017","9","2942"
"100052","1","1","1","13","133","00","2017","10","2403"
"100052","1","1","1","13","133","00","2017","11","2154"
"100052","1","1","1","13","133","00","2017","12","2367"
"100052","1","1","1","13","133","00","2018","1","2294"
"100052","1","1","1","13","133","00","2018","2","2019"
"100052","1","1","1","13","133","00","2018","3","2706"
"100052","1","1","1","13","133","00","2018","4","2478"
"100052","1","1","1","13","133","00","2018","5","2824"
"100052","1","1","1","13","133","00","2018","6","3265"
"100052","1","1","1","13","133","00","2018","7","3528"
"100052","1","1","1","13","133","00","2018","8","3028"
"100052","1","1","1","13","133","00","2018","9","2977"
"100052","1","1","1","13","133","00","2018","10","3215"
"100052","1","1","1","13","133","00","2018","11","2710"
"100052","1","1","1","13","133","00","2018","12","3183"
"100053","1","1","1","13","133","00","2016","1","2797"
"100053","1","1","1","13","133","00","2016","2","2420"
"100053","1","1","1","13","133","00","2016","3","2774"
"100053","1","1","1","13","133","00","2016","4","2777"
"100053","1","1","1","13","133","00","2016","5","2700"
"100053","1","1","1","13","133","00","2016","6","3510"
"100053","1","1","1","13","133","00","2016","7","4052"
"100053","1","1","1","13","133","00","2016","8","4079"
"100053","1","1","1","13","133","00","2016","9","3894"
"100053","1","1","1","13","133","00","2016","10","3587"
"100053","1","1","1","13","133","00","2016","11","2942"
"100053","1","1","1","13","133","00","2016","12","3414"
"100053","1","1","1","13","133","00","2017","1","2672"
"100053","1","1","1","13","133","00","2017","2","2572"
"100053","1","1","1","13","133","00","2017","3","3164"
"100053","1","1","1","13","133","00","2017","4","2915"
"100053","1","1","1","13","133","00","2017","5","3243"
"100053","1","1","1","13","133","00","2017","6","3072"
"100053","1","1","1","13","133","00","2017","7","3476"
"100053","1","1","1","13","133","00","2017","8","3651"
"100053","1","1","1","13","133","00","2017","9","3414"
"100053","1","1","1","13","133","00","2017","10","3050"
"100053","1","1","1","13","133","00","2017","11","2765"
"100053","1","1","1","13","133","00","2017","12","3252"
"100053","1","1","1","13","133","00","2018","1","2919"
"100053","1","1","1","13","133","00","2018","2","2991"
"100053","1","1","1","13","133","00","2018","3","3857"
"100053","1","1","1","13","133","00","2018","4","3319"
"100053","1","1","1","13","133","00","2018","5","3666"
"100053","1","1","1","13","133","00","2018","6","4208"
"100053","1","1","1","13","133","00","2018","7","4825"
"100053","1","1","1","13","133","00","2018","8","5033"
"100053","1","1","1","13","133","00","2018","9","4080"
"100053","1","1","1","13","133","00","2018","10","4368"
"100053","1","1","1","13","133","00","2018","11","3845"
"100053","1","1","1","13","133","00","2018","12","4022"
"100054","1","1","1","13","133","00","2016","1","2677"
"100054","1","1","1","13","133","00","2016","2","2649"
"100054","1","1","1","13","133","00","2016","3","2208"
"100054","1","1","1","13","133","00","2016","4","3051"
"100054","1","1","1","13","133","00","2016","5","2228"
"100054","1","1","1","13","133","00","2016","6","3350"
"100054","1","1","1","13","133","00","2016","7","3431"
"100054","1","1","1","13","133","00","2016","8","3728"
"100054","1","1","1","13","133","00","2016","9","3481"
"100054","1","1","1","13","133","00","2016","10","3325"
"100054","1","1","1","13","133","00","2016","11","2597"
"100054","1","1","1","13","133","00","2016","12","2956"
"100054","1","1","1","13","133","00","2017","1","2585"
"100054","1","1","1","13","133","00","2017","2","2509"
"100054","1","1","1","13","133","00","2017","3","3448"
"100054","1","1","1","13","133","00","2017","4","2626"
"100054","1","1","1","13","133","00","2017","5","3167"
"100054","1","1","1","13","133","00","2017","6","2957"
"100054","1","1","1","13","133","00","2017","7","3466"
"100054","1","1","1","13","133","00","2017","8","3494"
"100054","1","1","1","13","133","00","2017","9","3498"
"100054","1","1","1","13","133","00","2017","10","3509"
"100054","1","1","1","13","133","00","2017","11","3532"
"100054","1","1","1","13","133","00","2017","12","3870"
"100054","1","1","1","13","133","00","2018","1","3321"
"100054","1","1","1","13","133","00","2018","2","3205"
"100054","1","1","1","13","133","00","2018","3","4004"
"100054","1","1","1","13","133","00","2018","4","3082"
"100054","1","1","1","13","133","00","2018","5","2892"
"100054","1","1","1","13","133","00","2018","6","4070"
"100054","1","1","1","13","133","00","2018","7","4591"
"100054","1","1","1","13","133","00","2018","8","4511"
"100054","1","1","1","13","133","00","2018","9","3911"
"100054","1","1","1","13","133","00","2018","10","3577"
"100054","1","1","1","13","133","00","2018","11","2702"
"100054","1","1","1","13","133","00","2018","12","3952"
"100055","1","1","1","13","133","00","2017","4","1793"
"100055","1","1","1","13","133","00","2017","5","2403"
"100055","1","1","1","13","133","00","2017","6","2617"
"100055","1","1","1","13","133","00","2017","7","3060"
"100055","1","1","1","13","133","00","2017","8","2770"
"100055","1","1","1","13","133","00","2017","9","2368"
"100055","1","1","1","13","133","00","2017","10","2255"
"100055","1","1","1","13","133","00","2017","11","1999"
"100055","1","1","1","13","133","00","2017","12","2374"
"100055","1","1","1","13","133","00","2018","1","1947"
"100055","1","1","1","13","133","00","2018","2","1962"
"100055","1","1","1","13","133","00","2018","3","2550"
"100055","1","1","1","13","133","00","2018","4","2212"
